source_file,instance_index,instance_id,config,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_R_tol,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb
GENERATED,4,syn_n40_L3_4,fair_budget_palns,14271,OK,40,3,palns,28.099610900040716,74037.82373996948,74037.82373996948,26.956298619864864,62.69359130266493,False,fair,60.0,1.0,60.0,0.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,fair_budget_hybrid,10403,OK,40,3,hybrid,49.33837850007694,77600.49533670602,76302.48932589476,31.09683987440779,52.084136754225554,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,fair_budget_hybrid,12403,OK,40,3,hybrid,52.320867000031285,81438.11432198767,80003.3819755146,32.173210771383445,56.24205258702824,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,fair_budget_hybrid,14403,OK,40,3,hybrid,50.5996323999716,86735.9721973352,85490.37464095143,35.35541474669597,56.413710159040576,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,fair_budget_hybrid,11356,OK,40,3,hybrid,50.89212309999857,80492.07221244951,79614.9407073443,29.963314224933654,63.727347833237936,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,fair_budget_hybrid,13356,OK,40,3,hybrid,53.80534369999077,79020.64626771116,77901.66229459857,29.00025662295175,63.558280079068,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,fair_budget_hybrid,15356,OK,40,3,hybrid,54.188659099978395,82635.24156470351,81972.80067994562,29.931067448000366,69.08885781854443,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,fair_budget_hybrid,10077,OK,40,3,hybrid,52.73269509989768,78231.74056085822,77565.64991734245,28.50589727253193,64.67916567564036,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,fair_budget_hybrid,12077,OK,40,3,hybrid,51.81924780004192,83461.76201554509,82443.66683596204,31.826858414067342,62.973350071216785,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,fair_budget_hybrid,14077,OK,40,3,hybrid,54.98585459997412,86005.37038846157,84086.3496187494,32.501518550432905,64.07504018447433,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,fair_budget_hybrid,10530,OK,40,3,hybrid,51.33449210005347,79820.58612232911,79405.98172839422,30.287509580570045,62.038256536500356,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,fair_budget_hybrid,12530,OK,40,3,hybrid,49.656508000101894,79298.55605638635,78846.38160418537,30.569952600238167,59.72769374173444,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,fair_budget_hybrid,14530,OK,40,3,hybrid,49.50775380001869,79357.87917275171,78677.77339672923,29.982636630558627,61.57175805506572,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,fair_budget_hybrid,10165,OK,40,3,hybrid,55.49819959991146,68411.49889264142,67739.47986745882,24.207842631121732,59.08032754344863,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,fair_budget_hybrid,12165,OK,40,3,hybrid,52.58309879992157,71151.62277380166,70356.30649016832,25.84899347109523,58.695594642903174,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,fair_budget_hybrid,14165,OK,40,3,hybrid,54.7343586999923,71739.15485569157,70974.71102383742,26.35674585502587,58.15165126731874,True,fair,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,nan,nan,nan,nan,0.0001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,mc_nominal,11999,OK,40,3,hybrid,51.94644890003838,65259.07557502415,65186.2898047611,22.957867837942658,58.12869884501909,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,24344,beta,0.0,0.0001,0.8023578999564052,0.0,89403.52583198682,91144.90928931831,91680.99871815214,31.08574184074646,31.68689202805298,31.86550823977978,81.23947711715074,82.95428883668893,83.38047216631448,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,mc_nominal,13999,OK,40,3,hybrid,48.56251879991032,62881.54796918663,62573.12987812114,22.75558486345879,53.08585691164713,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,26344,beta,0.0,0.0001,0.7644199999049306,0.0,85012.80232624488,86606.16887431887,87032.8573959683,30.408882904005118,30.97475656903068,31.139733330852224,74.03933642096929,75.52296059794283,75.87333433199584,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,mc_nominal,15999,OK,40,3,hybrid,49.28331850003451,62840.62360556184,62706.3844012435,22.857237472482755,52.997957106717344,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,28344,beta,0.0,0.0001,0.6708293999545276,0.0,85436.07221397175,87007.15996134795,87430.81741287385,30.701485770887174,31.26078418909115,31.41190844233694,73.87454756325234,75.33139530873726,75.82789100972374,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,mc_nominal,11277,OK,40,3,hybrid,49.96979629993439,62089.99476059588,61938.21742765745,22.016550395352777,54.46684834568384,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,23622,beta,0.0,0.0001,0.7991542000090703,0.9755,84339.92552972047,85819.16820307798,86199.21545802918,29.85642221989138,30.412473165822142,30.58589087380066,74.63112834645584,75.90319517278543,76.19759492998193,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,mc_nominal,13277,OK,40,3,hybrid,51.03255599993281,62163.93991554394,61876.636950308515,21.945727099328526,54.59755751433336,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,25622,beta,0.0,0.0001,0.7758687000023201,0.6485,85536.82439762451,87306.58766504377,87857.09838949564,30.140190106183063,30.82125000708351,30.988230120053434,76.21889159358514,77.74536427366996,78.24576173003152,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,mc_nominal,15277,OK,40,3,hybrid,54.160631800070405,62180.24195231096,61882.595109290036,21.679205869076124,55.617655848579155,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,27622,beta,0.0,0.0001,0.7966277999803424,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,mc_nominal,11810,OK,40,3,hybrid,52.12324950005859,64202.58321292413,63749.59563808585,23.105777395206648,54.377275702743425,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,24155,beta,0.0,0.0001,0.8489465999882668,0.9985,85949.58204175322,87630.49729094302,87775.6818848285,30.657366212165652,31.216793404525067,31.270332462597764,75.18235440238136,76.80433000722311,76.92470377424955,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,mc_nominal,13810,OK,40,3,hybrid,52.42975709994789,64377.964334968034,64003.721380014314,23.57455161265662,53.17107475221789,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,26155,beta,0.0,0.0001,0.9012127999449149,0.999,83798.05533327874,83885.8693239894,83896.84607282824,30.2746092735919,30.289418309137318,30.2912694385805,71.84715459593892,71.98635155212438,72.00375117164756,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,mc_nominal,15810,OK,40,3,hybrid,48.211167000001296,60954.281115761674,60733.158828181455,21.177984242248897,54.95685692524073,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,28155,beta,0.0,0.0001,0.8353256999980658,0.7275,83503.84958362514,85245.8131504828,85683.98696954861,28.8904643863191,29.49767243234345,29.644902914793917,76.42235583751706,78.01571990848606,78.40270604357349,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,mc_nominal,10782,OK,40,3,hybrid,47.66173249995336,62616.45574478035,62338.21460979615,22.818952455855275,52.324434299649255,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,23127,beta,0.0,0.0001,0.8676181000191718,0.2065,84811.20456841472,86465.03173683336,86981.47797323426,30.568910974596673,31.16221098859631,31.306979489990123,72.98679091466748,74.55242591744556,75.03400759384039,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,mc_nominal,12782,OK,40,3,hybrid,53.31238310004119,62369.62278042257,62283.54741139458,22.4512236756636,53.59214925059214,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,25127,beta,0.0,0.0001,0.776992499944754,0.377,84963.63482836449,86538.63645418538,86923.96639333176,30.242556661692838,30.824501515034378,30.968612890526042,74.55841889663708,75.95167673166318,76.46232467709373,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,mc_nominal,14782,OK,40,3,hybrid,48.860665300046094,62000.07960880091,61909.74411922425,22.28045401684773,53.406605090184655,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,27127,beta,0.0,0.0001,0.7417138000018895,0.5125,84086.77349097264,85744.31188307583,86134.82561382811,29.822858285605726,30.411254734621252,30.567141152658166,74.1953653454287,75.64784671582808,76.03422144074598,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,mc_nominal,11634,OK,40,3,hybrid,53.04832549998537,51770.123795509055,51383.16121795404,17.846688026111284,46.76398127458856,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,23979,beta,0.0,0.0001,0.75789230002556,0.6395,70726.23172641166,71959.33808163356,72276.86315693881,24.53105649924018,24.96971580508763,25.087372782499774,64.49652372822968,65.66817468278322,65.9563744567744,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,mc_nominal,13634,OK,40,3,hybrid,52.72633069998119,51350.853179407386,51294.4349086374,17.617435741530187,47.43287588452462,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,25979,beta,0.0,0.0001,0.8723198999650776,0.575,70946.85468654176,72210.71378390229,72572.65781950287,24.299360371161143,24.765146787237285,24.893448848148957,65.86209345681738,67.01382422555871,67.35759888785745,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,mc_nominal,15634,OK,40,3,hybrid,52.71721310005523,51092.91571352149,50928.62070392915,17.42644142975068,47.34148949633999,True,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,2000,27979,beta,0.0,0.0001,0.711719400016591,0.7395,70132.28825091416,71355.20589985131,71601.8708682318,23.84200648242728,24.261041217131602,24.354358476537218,65.77972717952842,66.94171077538869,67.22495056106385,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,mc_dro,10006,OK,40,3,hybrid,47.65342350001447,82739.07850483182,81135.12528626212,32.2803670081517,58.35222527200945,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,22351,beta,0.0,0.0001,0.8047137999674305,0.0,81135.13479029576,81135.13479029576,81135.13479029576,32.280370731193685,32.280370731193685,32.280370731193685,58.3522323272589,58.3522323272589,58.3522323272589,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,mc_dro,12006,OK,40,3,hybrid,54.40584079991095,85030.57650624901,84084.14737137672,33.832198532745515,59.04313303490963,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,24351,beta,0.0,0.0001,0.6987425000406802,0.0,84084.14822636418,84084.14822636418,84084.14822636418,33.832198914071824,33.832198914071824,33.832198914071824,59.043133494315725,59.043133494315725,59.043133494315725,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,mc_dro,14006,OK,40,3,hybrid,52.58186139992904,84789.44387910898,83762.81166464454,35.191670749312735,53.193269757362,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,26351,beta,0.0,0.0001,0.7672072999412194,0.0,83762.81934399865,83762.81934399865,83762.81934399865,35.191673680906014,35.191673680906014,35.191673680906014,53.19327574768539,53.19327574768539,53.19327574768539,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,mc_dro,11579,OK,40,3,hybrid,52.18166310002562,81135.87684962066,80835.34168102784,29.35138155913835,68.75109562331698,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,23924,beta,0.0,0.0001,0.7826290999073535,0.0,80835.34212226981,80835.34212226981,80835.34212226981,29.351381770428034,29.351381770428034,29.351381770428034,68.75109580564923,68.75109580564923,68.75109580564923,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,mc_dro,13579,OK,40,3,hybrid,51.98378859995864,82450.71991861057,81226.82016847821,30.11789678125273,66.72532364521899,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,25924,beta,0.0,0.0001,0.7257051999913529,0.0,81226.83967878175,81226.83967878175,81226.83967878175,30.11790473468575,30.11790473468575,30.11790473468575,66.72533695514659,66.72533695514659,66.72533695514659,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,mc_dro,15579,OK,40,3,hybrid,55.33080889994744,81318.58812879627,80172.70589812227,30.063513987018933,64.58829360042236,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,27924,beta,0.0,0.0001,0.7844135999912396,0.0,80172.71575843531,80172.71575843531,80172.71575843531,30.063517767468635,30.063517767468635,30.063517767468635,64.5883012305303,64.5883012305303,64.5883012305303,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,mc_dro,11384,OK,40,3,hybrid,52.866149900015444,85311.10349656893,84441.78601295187,32.94321756843975,63.196258103565114,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,23729,beta,0.0,0.0001,1.098694400046952,0.0,84441.78656963212,84441.78656963212,84441.78656963212,32.94321792191372,32.94321792191372,32.94321792191372,63.196258005286225,63.196258005286225,63.196258005286225,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,mc_dro,13384,OK,40,3,hybrid,53.03565580002032,85923.5198560392,84529.08866716077,32.514890687990714,65.00838777239238,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,25729,beta,0.0,0.0001,1.0776562999235466,0.0,84529.12948450462,84529.12948450462,84529.12948450462,32.51490625928404,32.51490625928404,32.51490625928404,65.00841965271502,65.00841965271502,65.00841965271502,nan,nan,nan,nan,nan,nan
GENERATED,2,syn_n40_L3_2,mc_dro,15384,OK,40,3,hybrid,56.346972099971026,85933.46857903512,85201.05563144552,32.275098608889984,67.40752888073901,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,27729,beta,0.0,0.0001,1.0713852000189945,0.0,85201.06378817197,85201.06378817197,85201.06378817197,32.27510175855691,32.27510175855691,32.27510175855691,67.40753510805607,67.40753510805607,67.40753510805607,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,mc_dro,10024,OK,40,3,hybrid,50.77719070005696,80159.51147923374,78793.75574457017,31.194341005413285,57.25194674526127,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,22369,beta,0.0,0.0001,1.0218124999664724,0.0,78793.7584361395,78793.7584361395,78793.7584361395,31.194342206308598,31.194342206308598,31.194342206308598,57.25194818981085,57.25194818981085,57.25194818981085,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,mc_dro,12024,OK,40,3,hybrid,52.93282139999792,79129.62430440116,78481.90155582104,30.21780192643157,60.24808506863863,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,24369,beta,0.0,0.0001,1.0330897000385448,0.0,78481.90216075134,78481.90216075134,78481.90216075134,30.217802177231,30.217802177231,30.217802177231,60.24808546546367,60.24808546546367,60.24808546546367,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,mc_dro,14024,OK,40,3,hybrid,48.76228780008387,79489.69579771637,78180.6354361915,31.01396385440035,56.570881963801995,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,26369,beta,0.0,0.0001,0.7810900000622496,0.0,78180.64359091732,78180.64359091732,78180.64359091732,31.013966910873187,31.013966910873187,31.013966910873187,56.57088853873979,56.57088853873979,56.57088853873979,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,mc_dro,11613,OK,40,3,hybrid,54.181836800067686,71147.76182636243,70605.33134209216,25.34730050540791,61.144267739774904,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,23958,beta,0.0,0.0001,0.8082243000390008,0.0,70605.33805351781,70605.33806798299,70605.33806921741,25.347303022987674,25.347303029715658,25.347303030289808,61.14427314319729,61.144273149925276,61.144273150499416,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,mc_dro,13613,OK,40,3,hybrid,56.5266593999695,68272.0432277815,67947.9214491085,23.79966289361287,61.085543399925825,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,25958,beta,0.0,0.0001,0.8430796000175178,0.0,67947.928690652,67947.928690652,67947.928690652,23.79966554878334,23.79966554878334,23.79966554878334,61.08554946160069,61.08554946160069,61.08554946160069,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,mc_dro,15613,OK,40,3,hybrid,52.95377959997859,70585.02727384015,70177.29183211188,25.663820491160656,58.997326660308374,True,mc,60.0,0.6,36.0,24.0,1,nan,1.5,1.5,1,1,2000,27958,beta,0.0,0.0001,0.8978852999862283,0.0,70177.29297678004,70177.29298378662,70177.29298448775,25.663821041377897,25.663821044636776,25.663821044962873,58.99732712541692,58.9973271286758,58.9973271290019,nan,nan,nan,nan,nan,nan
